0	100	0	100
3129	100	0	100
1948	100	0	100
12293	100	0	100
11697	100	0	100
2345	100	0	100
1976	100	0	100
11174	100	0	100
6303	100	0	100
1762	100	0	100
1980	100	0	100
16971	100	0	100
283	100	0	100
2471	100	0	100
1518	100	0	100
3143	100	0	100
1933	100	0	100
2033	100	0	100
2914	100	0	100
6282	100	0	100
391	100	0	100
1966	100	0	100
1990	100	0	100
4331	100	0	100
2082	100	0	100
1844	100	0	100
2940	100	0	100
1999	100	0	100
2052	100	0	100
3603	100	0	100
3141	100	0	100
4707	100	0	100
308	100	0	100
2183	100	0	100
3512	100	0	100
422	100	0	100
3976	100	0	100
5166	100	0	100
1017	100	0	100
1538	100	0	100
3320	100	0	100
1235	100	0	100
2991	100	0	100
553	100	0	100
4819	100	0	100
1954	100	0	100
3128	100	0	100
5176	100	0	100
274	100	0	100
2160	100	0	100
2025	100	0	100
5980	100	0	100
1963	100	0	100
2011	100	0	100
2715	100	0	100
3012	100	0	100
451	100	0	100
5318	100	0	100
337	100	0	100
2204	100	0	100
7910	100	0	100
1902	100	0	100
1822	100	0	100
2047	100	0	100
2424	100	0	100
1488	100	0	100
1998	100	0	100
1995	100	0	100
2007	100	0	100
9997	100	0	100
5124	100	0	100
343	100	0	100
4809	100	0	100
340	100	0	100
4821	100	0	100
332	100	0	100
2192	100	0	100
6565	100	0	100
299	100	0	100
2244	100	0	100
3870	100	0	100
337	100	0	100
4814	100	0	100
329	100	0	100
4857	100	0	100
1473	100	0	100
3721	100	0	100
254	100	0	100
4909	100	0	100
259	100	0	100
3303	100	0	100
1640	100	0	100
5240	100	0	100
1970	100	0	100
2030	100	0	100
2409	100	0	100
3854	100	0	100
292	100	0	100
4969	100	0	100
1953	100	0	100
3189	100	0	100
5157	100	0	100
312	100	0	100
4832	100	0	100
304	100	0	100
4816	100	0	100
1045	100	0	100
2051	100	0	100
3116	100	0	100
1925	100	0	100
2053	100	0	100
1966	100	0	100
8467	100	0	100
1838	100	0	100
3377	100	0	100
599	100	0	100
4657	100	0	100
4095	100	0	100
2023	100	0	100
4155	100	0	100
314	100	0	100
4853	100	0	100
271	100	0	100
4945	100	0	100
326	100	0	100
2944	100	0	100
1530	100	0	100
5955	100	0	100
1321	100	0	100
2112	100	0	100
4540	100	0	100
