1	46544	0
2	51360	32977
3	47600	32989
4	54741	33002
5	65507	108
6	41048	32920
7	41048	32982
8	50008	32982
9	7162	32965
10	65507	125
11	65507	49
12	208	32792
13	57008	33044
14	4685	32986
15	65507	117
16	12850	32887
17	65507	130
18	65507	76
19	65360	32834
20	5445	32976
21	65507	147
22	192	32828
23	13636	32990
24	65507	104
25	65507	65
26	59336	32914
27	4245	32948
28	65507	143
29	64472	32947
30	45349	32907
31	65507	167
32	2709	32816
33	65507	131
34	2709	32887
35	65507	131
36	59528	32870
37	61477	33083
38	65507	111
39	50480	32811
40	60456	33017
41	672	32939
42	56405	33064
43	65507	112
44	52792	32861
45	54512	33007
46	54512	33012
47	18436	32978
48	65507	114
49	65507	43
50	53240	32901
51	59760	33014
52	58024	32946
53	36533	32956
54	65507	120
55	536	32892
56	59072	33017
57	55144	32975
58	53469	33015
59	65507	131
60	56952	32885
61	57944	32999
62	57944	33039
63	37429	32965
64	65507	142
65	57080	32893
66	57080	32941
67	55440	33016
68	20180	32965
69	65507	102
70	65507	67
71	49944	32913
72	42680	33832
73	744	32090
74	31349	33021
75	65507	120
76	44416	32858
77	48296	33020
78	44416	32994
79	38725	32997
80	65507	109
81	43280	32892
82	43280	33011
83	49872	32968
84	19829	32988
85	65507	136
86	664	32856
87	46640	33026
88	46288	33010
89	17076	32983
90	65507	83
91	65507	51
92	50200	32995
93	50048	32886
94	50048	33154
95	45989	32839
96	65507	127
97	47976	32884
98	51296	33006
99	52136	33044
100	23213	33007
101	65507	189
102	720	32697
103	39864	33134
104	672	32965
105	23101	33000
106	65507	105
107	46984	32992
108	47456	32830
109	51080	33056
110	14972	33036
111	65507	123
112	65507	125
113	65507	75
114	65507	49
115	59784	32559
116	59784	33049
117	51384	32980
118	41989	33005
119	65507	112
120	43320	32896
121	61688	32979
122	520	32941
123	25093	32997
124	65507	84
125	51776	33229
126	53024	32767
127	53024	32957
128	31165	32988
129	65507	190
130	48976	32829
131	55616	33028
132	48496	33003
133	13484	32926
134	65507	203
135	65507	211
136	65507	142
137	65507	52
138	712	32431
139	54576	33042
140	49136	33001
141	33525	33071
142	65507	67
143	47808	32855
144	52136	32980
145	52136	33018
146	29229	32932
147	65507	73
148	49976	33001
149	49976	33003
150	42880	32973
151	28693	33001
152	65507	85
153	49304	32918
154	42064	32995
155	568	35837
156	16156	30351
157	65507	205
158	65507	30
159	41152	32632
160	43568	33055
161	49784	34954
162	28485	33002
163	65507	120
164	37824	32868
165	44920	32976
166	44920	33053
167	21229	32924
168	65507	67
169	696	32929
170	38952	33066
171	39096	32997
172	17357	32966
173	65507	140
174	48400	33041
175	46680	32846
176	46680	33139
177	10348	33018
178	65507	83
179	65507	36
180	48984	32695
181	51528	33120
182	38912	33001
183	34549	33031
184	65507	96
185	41328	32923
186	41328	32940
187	640	32867
188	23693	33019
189	65507	63
190	42848	32939
191	45840	32997
192	50336	33050
193	22789	32920
194	65507	76
195	48448	32926
196	48448	33034
197	52008	33071
198	11676	33173
199	65507	67
200	65507	107
201	51696	32639
202	52584	32926
203	48360	33013
204	23885	33161
205	65507	87
206	464	32694
207	45904	33036
208	45904	32987
209	40037	33028
210	65507	68
211	49032	32935
212	54992	32968
213	55432	33009
214	27077	33000
215	65507	72
216	600	32874
217	57336	33083
218	52816	32975
219	17132	32945
220	65507	93
221	65507	103
222	50608	32846
223	49864	33020
224	416	32971
225	35493	33079
226	65507	103
227	48192	32808
228	48192	33058
229	43648	32950
230	29429	33055
231	65507	56
232	45544	32887
233	53448	33004
234	408	32958
235	35661	33022
236	65507	55
237	52728	32949
238	1613	32982
239	65507	78
240	1685	32962
241	65507	66
242	13196	32876
243	65507	80
244	65507	40
245	65507	53
246	49944	32892
247	53488	32988
248	53488	33064
249	45157	33156
250	65507	140
251	536	32630
252	47200	33041
253	54032	32950
254	48405	33042
255	65507	78
256	51800	32917
257	46048	33009
258	46048	32972
259	4010	32974
260	65507	53
261	65507	58
262	45208	32926
263	51440	33008
264	48544	33110
265	29271	32883
266	65507	59
267	65507	57
268	39600	32869
269	39600	32973
270	464	32946
271	14346	33048
272	65507	56
273	65507	112
274	50360	32836
275	60272	33003
276	50784	33009
277	298	32942
278	65507	62
279	65507	71
280	36048	32904
281	36048	33009
282	45376	33021
283	57437	33013
284	65507	55
285	40344	32935
286	36304	32972
287	48144	33065
288	33781	32923
289	65507	49
290	208	32925
291	18792	33000
292	18792	33026
293	29208	33011
294	21552	32954
295	22944	33031
296	13480	32990
297	12040	32988
298	1032	32981
299	1504	32997
300	1464	33021
301	3216	34909
302	1112	31061
303	136	33034
304	136	33101
305	656	33062
306	160	32917
307	160	33005
308	160	32917
309	160	32995
310	136	32989
311	136	33004
312	136	32999
313	160	33005
314	136	32999
315	136	33001
316	136	32988
317	192	33007
318	136	32991
319	136	33045
320	136	32974
321	528	33030
322	136	32960
323	136	33032
324	136	32979
325	160	32988
326	136	33031
327	136	33030
328	136	33055
329	160	32983
330	136	32956
331	136	32996
332	136	32999
333	160	33016
334	136	33037
335	136	32951
336	136	33005
337	528	33033
338	136	32959
339	136	33000
340	136	32996
341	160	33009
342	136	32989
343	136	33031
344	136	32991
345	8120	33016
346	464	32977
347	616	33019
348	1136	33053
349	18352	32943
350	232	32989
351	3432	33011
352	3432	32964
353	46538	33035
354	65507	47
355	65507	69
356	25688	32869
357	45128	33046
358	48920	33008
359	24613	32958
360	65507	63
361	232	32923
362	25456	33030
363	29696	32984
364	21869	33004
365	65507	58
366	26424	32960
367	25928	32965
368	208	32989
369	15661	33026
370	65507	59
371	23728	32914
372	23728	33022
373	23936	33013
374	6183	32984
375	65507	59
376	65507	91
377	22104	32851
378	22184	33009
379	160	32970
380	19957	33024
381	65507	57
382	31792	32998
383	29648	32959
384	30032	33004
385	16981	32992
386	65507	56
387	22808	32930
388	22704	33009
389	22704	32944
390	14653	33006
391	65507	65
392	184	32937
393	23696	33033
394	27056	32954
395	5279	33027
396	65507	48
397	65507	55
398	26256	32918
399	23920	32962
400	23920	33000
401	25605	33002
402	65507	62
403	28360	32937
404	23704	33015
405	25824	32985
406	11429	32994
407	65507	57
408	18704	32979
409	18704	32981
410	200	32993
411	16485	33053
412	65507	82
413	28224	32885
414	29944	33005
415	29424	32998
416	8119	33015
417	65507	98
418	65507	58
419	24032	32846
420	24032	32989
421	23896	32999
422	24805	33017
423	65507	61
424	21728	32931
425	25240	32971
426	29832	33041
427	15549	32985
428	65507	113
429	224	32870
430	20872	33014
431	20872	32993
432	15613	32986
433	65507	52
434	21952	32966
435	29504	33002
436	23800	33059
437	7879	32935
438	65507	48
439	65507	69
440	200	32864
441	25896	33015
442	25760	33000
443	18173	32995
444	65507	57
445	28920	32932
446	28952	33012
447	224	32976
448	14693	33026
449	65507	65
450	24960	32917
451	24960	33013
452	20616	33017
453	13797	32955
454	65507	62
455	27936	32946
456	27272	33102
457	176	32900
458	3735	32996
459	65507	62
460	65507	67
461	29096	32880
462	32800	32992
463	30408	33009
464	16045	32993
465	65507	64
466	27544	32952
467	27232	33018
468	27232	32999
469	11325	32952
470	65507	72
471	192	32898
472	21856	33028
473	23064	33042
474	13733	33070
475	65507	61
476	29176	32844
477	26496	33001
478	26496	33019
479	6759	32991
480	65507	59
481	65507	75
482	29992	33575
483	28696	32263
484	26064	33013
485	3197	32979
486	65507	73
487	18960	32951
488	18960	32992
489	184	32983
490	13421	33041
491	65507	59
492	22400	32919
493	23752	33043
494	23520	32950
495	15909	33041
496	65507	63
497	21656	32890
498	21656	33031
499	25344	33016
500	8135	32942
501	65507	83
502	65507	128
503	30088	32805
504	30872	33101
505	30640	32985
