0	528	0	70000
32983	136	0	70000
33001	136	0	70000
33001	136	0	70000
32999	160	0	70000
33008	136	0	70000
32992	136	0	70000
33002	136	0	70000
33003	160	0	70000
32997	136	0	70000
32993	136	0	70000
33012	136	0	70000
32996	160	0	70000
32984	136	0	70000
33011	136	0	70000
33004	136	0	70000
32994	528	0	70000
33006	136	0	70000
33001	136	0	70000
32997	136	0	70000
32995	160	0	70000
33016	136	0	70000
32980	136	0	70000
33009	136	0	70000
33016	160	0	70000
32964	136	0	70000
32998	136	0	70000
33004	136	0	70000
33018	160	0	70000
32997	136	0	70000
32983	136	0	70000
33027	136	0	70000
33139	51024	0	70000
32834	448	0	70000
33002	1480	0	70000
33011	7888	0	70000
33020	61285	0	70000
141	65507	0	70000
32855	34656	0	70000
33008	34656	0	70000
32972	192	0	70000
33005	10578	0	70000
158	65507	0	70000
92	65507	0	70000
32768	41704	0	70000
32996	44288	0	70000
32959	224	0	70000
33001	2202	0	70000
138	65507	0	70000
66	65507	0	70000
32835	35208	0	70000
32977	35720	0	70000
33005	192	0	70000
33015	21327	0	70000
129	65507	0	70000
62	65507	0	70000
32811	46544	0	70000
33011	51360	0	70000
32991	47600	0	70000
33003	54741	0	70000
145	65507	0	70000
32845	41048	0	70000
32999	41048	0	70000
32996	50008	0	70000
32974	7162	0	70000
146	65507	0	70000
71	65507	0	70000
32794	208	0	70000
33015	57008	0	70000
32988	4685	0	70000
132	65507	0	70000
32850	12850	0	70000
145	65507	0	70000
76	65507	0	70000
32821	65360	0	70000
32978	5445	0	70000
145	65507	0	70000
32825	192	0	70000
33024	13636	0	70000
127	65507	0	70000
107	65507	0	70000
32808	59336	0	70000
32956	4245	0	70000
152	65507	0	70000
32864	64472	0	70000
33003	45349	0	70000
134	65507	0	70000
32826	2709	0	70000
147	65507	0	70000
32852	2709	0	70000
177	65507	0	70000
32876	59528	0	70000
33003	61477	0	70000
198	65507	0	70000
32790	50480	0	70000
33013	60456	0	70000
32942	672	0	70000
33047	56405	0	70000
146	65507	0	70000
32848	52792	0	70000
33002	54512	0	70000
32986	54512	0	70000
32980	18436	0	70000
156	65507	0	70000
75	65507	0	70000
32788	53240	0	70000
33074	59760	0	70000
32973	58024	0	70000
32952	36533	0	70000
126	65507	0	70000
32851	536	0	70000
33018	59072	0	70000
33008	55144	0	70000
32999	53469	0	70000
122	65507	0	70000
32877	56952	0	70000
32997	57944	0	70000
33009	57944	0	70000
32981	37429	0	70000
164	65507	0	70000
32851	57080	0	70000
32996	57080	0	70000
32996	55440	0	70000
32990	20180	0	70000
125	65507	0	70000
68	65507	0	70000
32815	49944	0	70000
33006	42680	0	70000
32969	744	0	70000
33019	31349	0	70000
146	65507	0	70000
32844	44416	0	70000
33011	48296	0	70000
33005	44416	0	70000
32996	38725	0	70000
137	65507	0	70000
32849	43280	0	70000
33012	43280	0	70000
33006	49872	0	70000
32970	19829	0	70000
132	65507	0	70000
32868	664	0	70000
33013	46640	0	70000
33002	46288	0	70000
32975	17076	0	70000
149	65507	0	70000
59	65507	0	70000
32934	50200	0	70000
32905	50048	0	70000
33160	50048	0	70000
32841	45989	0	70000
118	65507	0	70000
32865	47976	0	70000
33014	51296	0	70000
33014	52136	0	70000
33008	23213	0	70000
166	65507	0	70000
32773	720	0	70000
33083	39864	0	70000
32949	672	0	70000
32969	23101	0	70000
122	65507	0	70000
33031	46984	0	70000
32862	47456	0	70000
33020	51080	0	70000
33011	14972	0	70000
250	65507	0	70000
106	65507	0	70000
84	65507	0	70000
59	65507	0	70000
32486	59784	0	70000
33022	59784	0	70000
32989	51384	0	70000
33005	41989	0	70000
144	65507	0	70000
32852	43320	0	70000
32987	61688	0	70000
32966	520	0	70000
33018	25093	0	70000
114	65507	0	70000
33074	51776	0	70000
32846	53024	0	70000
32978	53024	0	70000
33001	31165	0	70000
118	65507	0	70000
32899	48976	0	70000
32997	55616	0	70000
33002	48496	0	70000
32962	13484	0	70000
195	65507	0	70000
232	65507	0	70000
131	65507	0	70000
112	65507	0	70000
32321	712	0	70000
33062	54576	0	70000
32982	49136	0	70000
33002	33525	0	70000
138	65507	0	70000
32856	47808	0	70000
32990	52136	0	70000
33016	52136	0	70000
32971	29229	0	70000
112	65507	0	70000
32916	49976	0	70000
33008	49976	0	70000
32980	42880	0	70000
32995	28693	0	70000
151	65507	0	70000
32855	49304	0	70000
32993	42064	0	70000
32989	568	0	70000
33007	16156	0	70000
141	65507	0	70000
73	65507	0	70000
32840	41152	0	70000
33051	43568	0	70000
34964	49784	0	70000
33007	28485	0	70000
