1	136	0
2	160	33024
3	136	32948
4	136	33007
5	136	33001
6	160	33063
7	136	32923
8	136	32982
9	136	32980
10	160	33010
11	136	33009
12	136	33004
13	136	33027
14	51024	33075
15	448	32920
16	1480	33022
17	7888	32929
18	61285	33103
19	65507	127
20	34656	32809
21	34656	32980
22	192	33013
23	10578	32973
24	65507	83
25	65507	138
26	41704	32794
27	44288	33026
28	224	32938
29	2202	33004
30	65507	100
31	65507	84
32	35208	32848
33	35720	32997
34	192	32954
35	21327	33027
36	65507	104
37	65507	370
38	46544	32609
39	51360	32946
40	47600	32990
41	54741	33041
42	65507	99
43	41048	32847
44	41048	33114
45	50008	32974
46	7162	32933
47	65507	99
48	65507	89
49	208	32795
50	57008	33062
51	4685	32898
52	65507	101
53	12850	32952
54	65507	94
55	65507	56
56	65360	32894
57	5445	32949
58	65507	100
59	192	32912
60	13636	32963
61	65507	91
62	65507	141
63	65507	90
64	59336	32733
65	4245	32926
66	65507	103
67	64472	32938
68	45349	32987
69	65507	99
70	2709	32997
71	65507	75
72	2709	32942
73	65507	80
74	59528	32852
75	61477	32995
76	65507	91
77	50480	32897
78	60456	33042
79	672	32982
80	56405	32998
81	65507	66
82	52792	32960
83	54512	32963
84	54512	32978
