1	1024	0
2	66	222
3	162	56
4	1024	862
5	66	100
6	1024	1120
7	66	83
8	1024	1380
9	66	42
10	1024	1089
11	66	118
12	1024	1079
13	66	39
14	162	181
15	66	948
16	1024	3139
17	66	108
18	1024	1042
19	66	72
20	174	113
21	66	5743
22	162	2637
23	174	4080
24	1024	8427
25	494	115
26	714	833
27	162	4117
28	162	4086
29	1024	2277
30	494	100
31	1024	775
32	66	78
33	714	505
34	1024	945
35	66	106
36	1024	1532
37	66	86
38	1024	1386
39	66	106
40	1024	807
41	66	79
42	1024	1061
43	66	109
44	162	49
45	66	1018
46	174	577
47	1024	2821
48	66	72
49	1024	1036
50	66	62
51	1024	1198
52	494	62
53	714	1607
54	162	79
55	162	3538
56	174	857
57	66	2275
58	66	1131
59	162	811
60	1024	1290
61	494	81
62	714	847
63	174	1834
64	162	4346
65	162	246
66	1024	5369
67	66	95
68	1024	1162
69	494	73
70	1024	812
71	66	91
72	714	483
73	1024	1071
74	66	71
75	1024	700
76	66	84
77	1024	1348
78	66	105
79	1024	1150
80	66	80
81	162	101
82	66	966
83	1024	5694
84	66	132
85	1024	65
86	66	44
87	1024	45
88	494	24
89	1024	31
90	66	24
91	714	316
92	1024	906
93	66	51
94	1024	844
95	66	90
96	1024	1366
97	66	73
98	1024	934
99	66	51
100	1024	1025
101	66	57
102	162	31
103	66	83
104	174	326
105	1024	2911
106	66	88
107	1024	1028
108	66	41
109	162	179
110	1024	1176
111	494	32
112	714	1096
113	66	1160
114	174	2094
115	162	846
116	66	1433
117	1024	4485
118	494	117
119	1024	822
120	66	78
121	714	484
122	162	138
123	1024	1505
124	66	65
125	1024	1587
126	66	74
127	1024	1210
128	66	130
129	1024	1165
130	66	130
131	174	49
132	1024	1074
133	66	95
134	66	1419
135	1024	3282
136	66	52
137	1024	842
138	66	30
139	162	807
140	1024	5016
141	66	62
142	1024	1086
143	66	52
144	1024	1483
145	66	408
146	1024	724
147	66	44
148	1024	1740
149	66	57
150	1024	1451
151	66	127
152	66	948
153	1024	1734
154	66	46
155	1024	1124
156	66	42
157	1024	1477
