1	1024	0
2	66	266
3	174	37
4	162	2232
5	174	3960
6	162	2897
7	174	4143
8	162	2727
9	150	2755
10	174	1397
11	90	2279
12	162	439
13	150	2639
14	174	1341
15	90	2144
16	162	765
17	174	4204
18	162	2718
19	174	4017
20	150	1511
21	162	1304
22	90	1955
23	174	1930
24	150	1118
25	162	1843
26	90	1639
27	174	2579
28	162	2651
29	174	3997
30	162	2906
31	174	4103
32	162	2732
33	174	3975
34	162	2887
35	174	4119
36	162	2747
37	174	4053
38	162	2820
39	174	4155
40	162	4425
41	174	3833
42	162	4598
43	174	4011
44	162	4495
45	174	3980
46	162	2884
47	174	4119
48	162	2776
49	174	3966
50	162	3060
51	150	953
52	174	2825
53	90	719
54	162	2202
55	150	835
56	174	3181
57	90	113
58	162	2741
59	174	4082
60	162	2819
61	174	4103
62	162	2784
63	174	4037
64	162	2777
65	174	4019
66	162	2845
67	162	3326
68	174	619
69	162	2923
70	74	1005
71	174	3687
72	162	362
73	162	3489
74	74	1440
75	174	2556
76	162	2842
77	66	1243
78	174	2734
79	162	2904
80	1024	1507
81	66	48
82	1024	1843
83	66	70
84	174	506
85	1024	1589
86	66	89
87	1024	597
88	66	55
89	1024	1065
90	66	51
91	162	55
92	1024	1821
93	66	76
94	1024	2047
95	66	71
96	66	82
97	174	27
98	66	1533
99	162	1248
100	1024	1652
101	66	68
102	1024	1733
103	66	55
104	174	484
105	162	2885
106	174	3997
107	162	2858
108	174	3986
109	162	2889
110	1024	4590
111	66	90
112	174	138
113	1024	1049
114	66	57
115	1024	1619
116	66	45
117	1024	1039
118	66	79
119	162	36
120	1024	1119
121	66	74
122	1024	1317
123	66	144
124	174	2045
125	66	65
126	1024	2807
127	66	413
128	1024	1442
129	66	111
130	162	42
131	174	4573
132	162	3776
133	66	64
134	174	4056
135	66	185
136	162	2573
137	174	3957
138	1024	12193
139	66	70
140	1024	1070
141	66	60
142	1024	1419
143	66	63
144	1024	1049
145	66	76
146	1024	1259
147	66	51
148	1024	1142
149	66	74
150	66	2084
151	1024	2112
152	66	67
153	1024	1046
154	66	80
155	162	16153
156	90	3914
157	162	4066
158	90	3329
159	162	28756
160	174	3951
161	150	5566
162	90	3443
163	150	3194
164	90	3390
165	116	15087
166	150	23068
167	142	2970
168	158	4532
169	1024	12917
170	434	63
171	150	19125
172	142	3108
173	158	4511
174	1024	18769
175	494	62
176	154	269
177	826	1711
178	142	2271
179	162	5951
180	1024	12181
181	218	72
182	64	4545
183	66	1792
184	1024	16649
185	66	61
186	66	4650
187	1024	15217
188	66	64
189	1024	1103
190	66	94
191	150	8058
192	142	3335
193	158	4447
194	154	43917
195	142	3043
196	162	5367
197	1024	1295
198	494	110
199	1024	1546
200	494	65
201	1024	1016
202	254	1601
203	1024	6527
204	218	242
205	154	1996
206	106	3580
207	66	30070
208	162	12236
209	1024	3927
210	66	65
211	174	120
212	1024	956
213	66	37
214	162	3384
215	1024	1029
216	66	35
217	1024	1909
218	66	84
219	1024	1878
220	66	102
221	174	27
222	150	188
223	1024	1667
224	66	59
225	1024	1892
226	66	63
227	162	34
228	1024	1857
229	66	44
230	66	1624
231	174	532
232	1024	1930
233	66	122
234	106	33
235	162	791
236	1024	900
237	66	41
238	150	2910
239	174	233
240	162	2798
241	142	1110
242	174	3099
243	158	570
244	162	2076
245	174	3950
246	162	2912
247	66	639
248	174	3277
249	162	2966
250	174	4375
251	162	4365
252	174	3832
253	162	2791
254	174	4285
255	162	2604
256	174	4053
257	162	2913
258	174	4048
259	162	2807
260	1024	1207
261	494	68
262	674	808
263	162	1724
264	64	65
265	174	408
266	162	2590
267	90	509
268	174	3453
269	162	602
270	162	2312
271	90	1247
272	174	2693
273	162	2894
274	158	4123
275	174	227
276	162	2491
277	174	4023
278	162	2860
279	174	4021
