0	136	0	56700000
32968	160	0	56700000
32998	136	0	56700000
33000	136	0	56700000
33001	136	0	56700000
32998	160	0	56700000
33013	136	0	56700000
33001	136	0	56700000
32990	136	0	56700000
33001	528	0	56700000
33001	136	0	56700000
32978	136	0	56700000
33000	136	0	56700000
32999	160	0	56700000
32999	136	0	56700000
33001	136	0	56700000
33024	136	0	56700000
33022	160	0	56700000
32988	136	0	56700000
32986	136	0	56700000
32999	136	0	56700000
32992	160	0	56700000
32985	136	0	56700000
33034	136	0	56700000
32981	136	0	56700000
32988	528	0	56700000
33011	136	0	56700000
33000	136	0	56700000
33003	136	0	56700000
33004	160	0	56700000
32992	136	0	56700000
33013	136	0	56700000
32999	136	0	56700000
32998	160	0	56700000
32993	136	0	56700000
32994	136	0	56700000
32992	136	0	56700000
33036	160	0	56700000
32982	136	0	56700000
33024	136	0	56700000
32974	136	0	56700000
33051	51024	0	56700000
32944	448	0	56695007
33016	1480	0	56700000
32985	7888	0	56700000
33025	61285	0	56700000
129	65507	0	56638833
32856	34656	0	56619345
32997	34656	0	56630904
32982	192	0	56642442
33005	10578	0	56688476
115	65507	0	56678060
88	65507	0	56612677
32812	41704	0	56593126
33016	44288	0	56597663
32967	224	0	56599549
32995	2202	0	56645537
115	65507	0	56643495
94	65507	0	56578120
32806	35208	0	56558562
33003	35720	0	56569577
32978	192	0	56580045
33016	21327	0	56626095
151	65507	0	56604980
148	65507	0	56539680
32710	46544	0	56519987
33000	51360	0	56519662
33016	47600	0	56514543
32996	54741	0	56513156
151	65507	0	56458626
32833	41048	0	56439106
32989	41048	0	56444261
33003	50008	0	56449437
32976	7162	0	56445615
130	65507	0	56438635
96	65507	0	56373263
32785	208	0	56353675
33031	57008	0	56399730
32967	4685	0	56388894
126	65507	0	56384385
32880	12850	0	56364930
118	65507	0	56352246
110	65507	0	56286894
32847	65360	0	56267395
32985	5445	0	56248233
224	65507	0	56243100
32728	192	0	56223435
33019	13636	0	56269489
174	65507	0	56256095
160	65507	0	56190812
32658	59336	0	56171048
32979	4245	0	56157901
157	65507	0	56153876
32873	64472	0	56134411
32983	45349	0	56116135
153	65507	0	56071000
32822	2709	0	56051464
129	65507	0	56048953
32866	2709	0	56029461
92	65507	0	56026881
32951	59528	0	56007525
32979	61477	0	55994186
148	65507	0	55932917
32872	50480	0	55913451
33055	60456	0	55909267
32888	672	0	55894874
33056	56405	0	55940500
111	65507	0	55884250
32871	52792	0	55864782
33032	54512	0	55858254
32971	54512	0	55849921
32984	18436	0	55841606
131	65507	0	55823353
82	65507	0	55757962
76	65507	0	55692561
32739	53240	0	55672909
33000	59760	0	55665887
32993	58024	0	55652336
32988	36533	0	55640515
154	65507	0	55604197
32821	536	0	55584660
33035	59072	0	55630392
32995	55144	0	55617532
32999	53469	0	55608606
141	65507	0	55555334
32859	56952	0	55535850
33001	57944	0	55525118
33010	57944	0	55513412
32976	37429	0	55501649
141	65507	0	55464417
32866	57080	0	55444942
33000	57080	0	55434081
32996	55440	0	55423215
32985	20180	0	55413973
119	65507	0	55393959
98	65507	0	55328590
79	65507	0	55263194
32719	49944	0	55243513
32994	42680	0	55239779
32976	744	0	55243285
33020	31349	0	55288787
125	65507	0	55257613
32878	44416	0	55238155
33004	48296	0	55239963
32985	44416	0	55237866
33012	38725	0	55239686
134	65507	0	55201150
32866	43280	0	55181675
33001	43280	0	55184615
32999	49872	0	55187552
32981	19829	0	55183872
112	65507	0	55164200
32878	664	0	55144742
33023	46640	0	55190329
33002	46288	0	55189910
32985	17076	0	55189821
130	65507	0	55172927
73	65507	0	55107524
