0	1024	0	1515
224	66	0	569
57	174	0	560
2569	162	0	1515
3969	174	0	1515
2901	162	0	1515
4063	174	0	1515
2824	162	0	1515
2714	150	0	1515
1425	174	0	1515
2276	90	0	1515
449	162	0	1515
2596	150	0	1515
1365	174	0	1515
2143	90	0	1515
772	162	0	1515
4229	174	0	1515
2646	162	0	1515
4056	174	0	1515
1522	150	0	1515
1284	162	0	1515
1975	90	0	1515
1948	174	0	1515
1114	150	0	1515
1834	162	0	1515
1639	90	0	1515
2544	174	0	1515
2692	162	0	1515
3973	174	0	1515
2890	162	0	1515
4136	174	0	1515
2732	162	0	1515
3977	174	0	1515
2884	162	0	1515
4119	174	0	1515
2747	162	0	1515
4011	174	0	1515
2857	162	0	1515
4161	174	0	1515
4345	162	0	1515
3910	174	0	1515
4597	162	0	1515
4010	174	0	1515
4495	162	0	1515
3932	174	0	1515
2946	162	0	1515
4083	174	0	1515
2799	162	0	1515
3958	174	0	1515
2898	162	0	1515
1102	150	0	1515
2846	174	0	1515
714	90	0	1515
2212	162	0	1515
840	150	0	1515
3178	174	0	1515
97	90	0	1399
2758	162	0	1515
3935	174	0	1515
2930	162	0	1515
4129	174	0	1515
2741	162	0	1515
4054	174	0	1515
2803	162	0	1515
4021	174	0	1515
2848	162	0	1515
3326	162	0	1515
619	174	0	1515
2922	162	0	1515
958	74	0	1515
3704	174	0	1515
352	162	0	1515
3504	162	0	1515
1439	74	0	1515
2589	174	0	1515
2836	162	0	1515
1269	66	0	1515
2706	174	0	1515
2896	162	0	1515
1446	1024	0	1515
140	66	0	567
1824	1024	0	1515
95	66	0	547
490	174	0	972
1396	1024	0	1515
91	66	0	529
796	1024	0	1260
72	66	0	308
992	1024	0	1235
112	66	0	323
57	162	0	314
1798	1024	0	1515
96	66	0	547
1865	1024	0	1515
106	66	0	539
46	66	0	519
101	174	0	556
1617	66	0	1515
1245	162	0	1515
1658	1024	0	1515
94	66	0	547
1666	1024	0	1515
114	66	0	567
442	174	0	944
2905	162	0	1515
4003	174	0	1515
2858	162	0	1515
3987	174	0	1515
2884	162	0	1515
4586	1024	0	1515
107	66	0	557
90	174	0	581
1082	1024	0	1490
96	66	0	528
1491	1024	0	1515
77	66	0	529
1085	1024	0	1515
110	66	0	546
58	162	0	538
1084	1024	0	1461
94	66	0	531
1299	1024	0	1515
93	66	0	547
2105	174	0	1515
75	66	0	1379
2759	1024	0	1515
111	66	0	531
1628	1024	0	1515
112	66	0	536
46	162	0	516
4704	174	0	1515
3786	162	0	1515
91	66	0	1409
4011	174	0	1515
202	66	0	1495
2583	162	0	1515
3960	174	0	1515
12175	1024	0	1515
113	66	0	559
1033	1024	0	1515
100	66	0	557
1377	1024	0	1515
91	66	0	547
1024	1024	0	1505
100	66	0	558
1208	1024	0	1515
109	66	0	566
1092	1024	0	1515
91	66	0	549
2092	66	0	1515
2105	1024	0	1515
91	66	0	548
1022	1024	0	1505
101	66	0	558
16127	162	0	1515
3923	90	0	1515
4061	162	0	1515
3329	90	0	1515
28751	162	0	1515
3955	174	0	1515
5568	150	0	1515
3439	90	0	1515
3170	150	0	1515
3388	90	0	1515
15112	116	0	1515
23068	150	0	1515
2976	142	0	1515
4536	158	0	1515
12910	1024	0	1515
93	434	0	558
19094	150	0	1515
3113	142	0	1515
4511	158	0	1515
18763	1024	0	1515
92	494	0	546
58	154	0	111
765	826	0	722
3405	142	0	1515
5954	162	0	1515
12137	1024	0	1515
144	218	0	558
4522	64	0	1515
1748	66	0	1515
16611	1024	0	1515
141	66	0	559
4640	66	0	1515
15212	1024	0	1515
104	66	0	556
1051	1024	0	1515
102	66	0	529
8010	150	0	1515
3338	142	0	1515
4491	158	0	1515
43872	154	0	1515
3061	142	0	1515
5414	162	0	1515
1289	1024	0	1515
98	494	0	559
1559	1024	0	1515
97	494	0	558
984	1024	0	1049
96	254	0	120
8025	1024	0	1515
104	218	0	559
2141	154	0	1515
3579	106	0	1515
30064	66	0	1515
12238	162	0	1515
3946	1024	0	1515
87	66	0	547
79	174	0	561
971	1024	0	1359
68	66	0	403
3357	162	0	1515
983	1024	0	1515
86	66	0	542
1894	1024	0	1515
88	66	0	547
1876	1024	0	1515
96	66	0	557
61	174	0	553
163	150	0	542
1659	1024	0	1515
94	66	0	542
1856	1024	0	1515
97	66	0	558
42	162	0	534
1830	1024	0	1515
67	66	0	527
1574	66	0	1515
559	174	0	1515
1922	1024	0	1515
76	66	0	538
103	106	0	575
764	162	0	1235
907	1024	0	1515
67	66	0	527
2879	150	0	1515
225	174	0	1515
2791	162	0	1515
1122	142	0	1515
3095	174	0	1515
587	158	0	1515
2061	162	0	1515
3949	174	0	1515
2918	162	0	1515
648	66	0	1515
3278	174	0	1515
2941	162	0	1515
4384	174	0	1515
4119	162	0	1515
4068	174	0	1515
2798	162	0	1515
4215	174	0	1515
2679	162	0	1515
4007	174	0	1515
2918	162	0	1515
4092	174	0	1515
2770	162	0	1515
1245	1024	0	1515
83	494	0	546
760	674	0	814
1762	162	0	1515
72	64	0	1401
371	174	0	1515
2595	162	0	1515
529	90	0	1515
3455	174	0	1515
605	162	0	1515
2282	162	0	1515
1265	90	0	1515
2703	174	0	1515
2895	162	0	1515
4123	158	0	1515
193	174	0	1515
2531	162	0	1515
3989	174	0	1515
2888	162	0	1515
3987	174	0	1515
2879	162	0	1515
4206	174	0	1515
4025	1024	0	1515
87	494	0	547
194	162	0	248
307	206	0	393
4835	174	0	1515
5007	162	0	1515
4229	174	0	1515
4276	162	0	1515
162	158	0	1487
4049	174	0	1515
2655	162	0	1515
4080	174	0	1515
510	630	0	1515
2283	162	0	1515
3941	174	0	1515
2916	162	0	1515
74	66	0	1398
