1	174	0
2	98	242
3	162	66
4	150	64
5	174	61
6	162	475
7	94	3452
8	174	573
9	162	2847
10	150	1215
11	174	2721
12	142	236
13	162	2681
14	158	1840
15	174	2321
16	162	2717
17	174	4308
18	162	2548
19	174	4033
20	162	2857
21	174	3962
22	206	2195
23	162	673
24	174	4308
25	150	2093
26	162	2155
27	142	857
28	174	3187
29	158	1340
30	162	1468
31	174	4018
32	162	2816
33	174	3998
34	162	2884
35	174	3938
36	162	2932
37	174	4278
38	162	2608
39	882	3002
40	174	1050
41	162	2805
42	174	3986
43	86	1680
44	162	1210
45	162	2288
46	150	138
47	174	1463
48	162	2944
49	174	3985
50	162	2886
51	174	3981
52	162	2894
53	174	4274
54	162	2632
55	174	3939
56	98	8077
57	150	4773
58	1024	21252
59	66	94
60	1024	1852
61	66	87
62	1024	1879
63	66	81
64	1024	1863
65	66	547
66	1024	1431
67	66	62
68	1024	1889
69	66	71
70	66	1552
71	1024	2615
72	66	64
73	1024	1652
74	66	72
75	82	643
76	150	3684
77	142	2665
78	158	4637
79	162	7055
80	174	3953
81	66	10633
82	1024	7458
83	394	74
84	150	18971
85	90	3547
86	150	3040
87	90	3482
88	162	10217
89	90	3559
90	162	4082
91	90	3479
92	154	52576
93	142	3028
94	162	5453
95	1024	12205
96	218	90
97	66	37186
98	1024	20836
99	66	800
100	66	3091
101	1024	18846
102	66	92
103	66	3629
104	1024	7076
105	66	54
106	66	4505
107	154	14244
108	142	3081
109	1024	4576
110	66	124
111	1024	1139
112	66	123
113	162	47
114	1024	1319
115	66	75
116	1024	1058
117	66	59
118	1024	1233
119	66	48
120	1024	1251
121	66	36
122	66	2183
123	1024	2148
124	66	54
125	1024	1005
126	66	72
127	1024	2966
128	218	135
129	66	5523
130	1024	25351
131	66	66
132	1024	1072
133	66	58
134	1024	1426
135	66	58
136	1024	1153
137	66	68
138	1024	1191
139	66	36
140	1024	1199
141	66	54
142	66	2143
143	1024	2019
144	66	59
145	1024	1128
146	66	92
147	66	6571
148	162	7248
149	174	3996
150	162	4513
151	174	4110
152	162	2751
153	1024	4020
154	66	61
155	174	115
156	1024	1252
157	66	64
158	1024	1138
159	66	58
160	162	195
161	1024	1225
162	66	67
163	1024	1074
164	66	87
165	1024	1440
166	66	63
167	174	1297
168	66	881
169	1024	2833
170	66	53
171	162	67
172	1024	1220
173	66	85
174	174	3696
175	162	3534
176	66	2930
177	174	1022
178	66	141
179	162	2775
180	1024	4023
181	66	58
182	174	128
183	1024	1779
184	66	144
185	162	746
186	1024	1080
187	66	67
188	1024	1905
189	66	97
190	174	1085
191	1024	898
192	66	62
193	1024	1765
194	66	69
195	162	66
196	66	2733
197	1024	1912
198	66	57
199	1024	833
200	66	152
201	1024	768
202	66	41
203	1024	863
204	66	216
205	174	43
206	1024	805
207	66	34
208	1024	1373
209	66	41
210	162	318
211	1024	958
212	66	63
213	1024	1374
214	66	44
215	174	2271
216	66	102
217	1024	2931
218	66	44
219	162	741
220	1024	1362
221	66	38
222	1024	1284
223	66	100
224	1024	1305
225	66	57
226	174	115
227	1024	999
228	66	34
229	1024	1525
230	66	414
231	1024	722
232	66	98
233	1024	1104
234	66	41
235	162	137
236	66	2041
237	1024	2812
